ID	Date	Headline	sentiment
BN/KOLKATA/1032	May 24, 2025 8:34 am 	পঞ্চায়েতে ইচ্ছামতো কর নয়, কড়া বার্তা নবান্নের	Negative
BN/SPORTS_OTHERS/1202	October 4, 2024 5:03 pm 	৭ বছর পর ফিরছে হকি ইন্ডিয়া লিগ, কলকাতা থেকে থাকছে কোন দল?	Neutral
BN/INDIA/1234	May 19, 2025 11:50 pm 	‘পাকিস্তানের মুখোশ খুলতে পারে সেনা, শহিদের পরিবার’, কেন্দ্রীয় প্রতিনিধি দল নিয়ে মত অভিষেকের	Negative
BN/WORLD/1009	May 26, 2025 12:12 pm 	সাহায্যের প্রতিদান! ‘ভাই’ এরদোগানকে ধন্যবাদ শাহবাজের, বাণিজ্য বাড়াচ্ছে পাক-তুরস্ক	Positive
BN/BENGAL/1280	May 16, 2025 12:03 pm 	সপ্তাহান্তে দক্ষিণবঙ্গে ধেয়ে আসছে ঝড়! শুক্রে ভিজবে ৯ জেলা	Negative
BN/SPORTS_OTHERS/1334	August 13, 2024 9:36 pm 	পদক পাবেন ভিনেশ? সিদ্ধান্ত জানাতে আরও সময় চাইল আন্তর্জাতিক ক্রীড়া আদালত	Neutral
BN/KOLKATA/1174	May 12, 2025 9:00 am 	‘ত্রুটি’ সংশোধনে জোর, নেতাদের বেচাল বন্ধ করতে কঠোর অভিযানে সিপিএম	Negative
BN/BENGAL/1408	May 10, 2025 5:12 pm 	সীমান্ত পেরিয়ে গা ঢাকা দিয়েছিল, নদিয়া ও বনগাঁয় গ্রেপ্তার ১২ বাংলাদেশি অনুপ্রবেশকারী	Negative
BN/CINEMA/1333	April 27, 2025 6:36 pm 	সিন শেষেও থামেনি বিনোদের চুমু, ঠোঁট কেটে রক্তাক্ত মাধুরী! আজও সেই স্মৃতি ভোলেননি নায়িকা	Negative
BN/BENGAL/1555	May 3, 2025 5:09 pm 	নাবালিকাকে আটকে রেখে ধর্ষণ, প্রতিবেশী যুবককে ২০ বছরের সাজা শোনাল আদালত	Negative
BN/BENGAL/1171	May 20, 2025 2:40 pm 	কেন্দ্রীয় বঞ্চনা সত্ত্বেও উত্তরে উন্নয়নের জোয়ার! ‘ওরা দেখতে পায় না’, কুৎসার জবাব মুখ্যমন্ত্রীর	Positive
BN/BENGAL/1285	May 15, 2025 9:25 pm 	বৃষ্টি থেকে বাঁচতে গাছতলায় দাঁড়ানোই কাল! বাজ পড়ার তীব্র শব্দে অসুস্থ হয়ে মৃত্যু ২ বন্ধুর	Negative
BN/CINEMA/1402	April 20, 2025 10:55 am 	সঙ্গী স্ত্রী, সাতসকালে মহাকালেশ্বর মন্দিরে অরিজিৎ	Neutral
BN/KOLKATA/1140	May 14, 2025 5:17 pm 	রাজ্যে দ্রুত শিল্পায়নই লক্ষ্য, কর্মসংস্থানে উদ্যোগী মুখ্যমন্ত্রী	Positive
BN/FOOTBALL/1151	April 13, 2025 10:23 am 	পরের মরশুমে কি মোহনবাগান কোচ থাকবেন? দ্বিমুকুট জয়ের পর মুখ খুললেন মোলিনা	Neutral
BN/INDIA/1007	May 26, 2025 7:56 pm 	জেল থেকে পালিয়ে! পুলিশকে ঘুষ দিয়ে স্ত্রী-প্রাক্তন প্রেমিকার সঙ্গে দেখা পাঁচ কয়েদির, তারপর…	Negative
BN/FOOTBALL/1407	January 23, 2025 2:00 pm 	মহামেডানে অচলাবস্থা চলছেই, বাঙ্কারহিলের কাছে লিখিত চাইলেন কর্তারা	Negative
BN/WORLD/1356	April 18, 2025 12:38 am 	দু’দশক পেরিয়ে অবশেষে তালিবানের উপর থেকে ‘সন্ত্রাসবাদী’ তকমা তুলল রাশিয়া	Positive
BN/FOOTBALL/1419	January 20, 2025 2:46 pm 	১০ দিনে ৪ ডার্বি জয়, ছোটদের বড় ম্যাচেও ইস্টবেঙ্গলকে গুঁড়িয়ে দিল মোহনবাগান	Positive
BN/WORLD/1340	April 20, 2025 3:08 pm 	ইস্টারেও যুদ্ধবিরতি মানছেন না পুতিন! উৎসবে রাশিয়ার হামলা নিয়ে তোপ জেলেনস্কির	Negative
BN/CRICKET/1298	May 7, 2025 3:36 pm 	রান আপ নিতেই মুখ থুবড়ে মাটিতে! মাঠেই প্রয়াত পাকিস্তানের তরুণ ক্রিকেটার	Negative
BN/FOOTBALL/1373	February 3, 2025 1:32 pm 	‘খারাপ রেফারিং’ নিয়ে ক্রীড়ামন্ত্রীর সঙ্গে সাক্ষাৎ ইস্টবেঙ্গল কর্তাদের, আশ্বাস দিলেন মান্ডব্য	Negative
BN/KOLKATA/1284	May 2, 2025 1:21 pm 	বড়বাজারে অগ্নিকাণ্ডের ঘটনায় জারি ধরপাকড়, গ্রেপ্তার ঠিকাদার	Negative
BN/INDIA/1039	May 25, 2025 6:51 pm 	‘তাস খেলা মানেই চরিত্র নষ্ট নয়’, তাৎপর্যপূর্ণ মন্তব্য সুপ্রিম কোর্টের	Neutral
BN/CINEMA/1421	April 18, 2025 12:36 pm 	ধর্মস্থানে হামলার দৃশ্য দেখিয়ে বিপাকে ‘জাট’, সানি ও রণদীপের বিরুদ্ধে এফআইআর দায়ের পাঞ্জাবে	Negative
BN/FOOTBALL/1301	March 1, 2025 6:58 pm 	এগিয়ে থেকেও মুম্বইয়ের বিরুদ্ধে ড্র মোহনবাগানের, জটিল হল ইস্টবেঙ্গলের অঙ্ক	Negative
BN/KOLKATA/1111	May 16, 2025 2:12 pm 	বিকাশ ভবনে আটকে থাকাদের মুক্ত করতে চেয়েছিল পুলিশ, বাধা পেয়ে ‘ন্যূনতম বলপ্রয়োগ’	Negative
BN/CINEMA/1208	May 9, 2025 7:20 pm 	‘প্রমাণ ছাড়াই হামলা’, তোপ মাহিরার, পালটা বলিউড অভিনেতার খোঁচা, ‘ভারতে কাজ চেও না’	Negative
BN/BENGAL/1002	May 26, 2025 1:41 pm 	রাজারহাটে শ্রমিকদের উপর ভেঙে পড়ল ইটের পাঁজা, মৃত্যু তরুণের, জখম আরও ৪	Negative
BN/INDIA/1494	May 11, 2025 9:18 pm 	নিশানায় করাচি বন্দর, ভারতীয় রণতরীর ভয়ে বন্দরবন্দি পাক নৌসেনা	Negative
BN/CINEMA/1265	May 3, 2025 9:01 pm 	নিউ ইয়র্কে অন্তঃসত্ত্বা কিয়ারা, কার পোশাকে মাতাবেন মেট গালার লাল গালিচা?	Neutral
BN/WORLD/1366	April 16, 2025 5:24 pm 	‘বামপন্থীদের আখড়া, শিক্ষার জন্য উপযুক্ত না’, বিতর্কের মধ্যে হার্ভার্ডকে খোঁচা ট্রাম্পের	Negative
BN/SPORTS_OTHERS/1402	August 7, 2024 11:11 pm 	‘পরের বার সোনা হবেই’, ভেঙে পড়া নয়, ফের অলিম্পিকের প্রস্তুতিতে চোখ ভিনেশের বাবার	Positive
BN/FOOTBALL/1348	February 12, 2025 9:29 am 	চ্যাম্পিয়ন্স লিগে রিয়ালের কামব্যাক, শেষ মুহূর্তের গোলে ম্যাঞ্চেস্টার সিটিকে হারালেন বেলিংহ্যামরা	Positive
BN/WORLD/1164	May 10, 2025 11:11 am 	অপারেশন সিঁদুরের পালটা ‘বুনইয়ান উল মারসুস’! পরমাণু কমিটির সঙ্গে বৈঠকে শরিফ, কোন ষড়যন্ত্রের জাল পাকিস্তানের?	Negative
BN/FOOTBALL/1003	May 27, 2025 9:53 am 	‘অধ্যায় সমাপ্ত’, নয়া রেকর্ডে মরশুম শেষ করে সৌদি ছাড়ার ঘোষণা রোনাল্ডোর!	Positive
BN/WORLD/1274	April 28, 2025 9:46 pm 	‘ওরা হামলা চালাবেই’, শঙ্কিত পাক প্রতিরক্ষামন্ত্রী, বলেই ফেললেন মনের কথা	Negative
BN/KOLKATA/1344	April 27, 2025 3:46 pm 	পহেলগাঁওয়ে জঙ্গিহানায় বিতানের স্ত্রীর জন্মের জোড়া শংসাপত্র! তদন্তে কী জানল পুরসভা?	Negative
BN/FOOTBALL/1232	March 26, 2025 3:53 pm 	মেসির দ্বিতীয়বার ভারত সফরের দিনক্ষণ চূড়ান্ত? খেলবেন প্রীতি ম্যাচও	Neutral
BN/INDIA/1145	May 22, 2025 5:11 pm 	হাজার পয়েন্ট পড়ল সেনসেক্স, কোভিডের থাবায় ফের বড়সড় বিপর্যয় শেয়ার বাজারে?	Negative
BN/CRICKET/1281	May 8, 2025 11:22 am 	‘তোমাকে ভুলব না ক্যাপ্টেন’, রোহিতের টেস্ট অবসরে মন খারাপ ‘টিম ইন্ডিয়া’র	Negative
BN/WORLD/1324	April 22, 2025 5:56 pm 	পোপ ফ্রান্সিসের উত্তরসূরি বাছতে সিদ্ধান্ত নেবেন, চিনে নিন ভারতের ৪ কার্ডিনালকে	Neutral
BN/FOOTBALL/1343	February 15, 2025 1:55 pm 	কোচিতে কেরালার সামনে মোহনবাগান, লিগ শিল্ড জয়ের অঙ্কে বাড়তি সতর্কতা মোলিনার	Neutral
BN/INDIA/1311	May 17, 2025 5:59 pm 	প্রবল ‘হিন্দুত্ব’ বিরোধী, বিজেপির সমালোচক, পাকিস্তানের মুখোশ খুলতে মোদির ভরসা সেই ওয়েইসি	Negative
BN/CINEMA/1230	May 7, 2025 12:27 pm 	‘যুদ্ধ শুরু, মোদিজি গোটা দেশ আপনার সঙ্গে’, অপারেশন সিঁদুরে হুঙ্কার রজনীকান্ত, কঙ্গনার	Negative
BN/CINEMA/1250	May 5, 2025 1:48 pm 	‘ভারতীয় সিনেদুনিয়া একজোট হও’, ট্রাম্পের বিনোদন শুল্ক নিয়ে বার্তা আতঙ্কিত বিবেক অগ্নিহোত্রীর	Negative
BN/CRICKET/1402	April 29, 2025 3:03 pm 	হারলেই প্লে অফের ‘দিল্লি বহুদূর’ হয়ে যাবে নাইটদের, দু’দলের মুখোমুখি লড়াইয়ে এগিয়ে কারা?	Neutral
BN/BENGAL/1440	May 8, 2025 5:16 pm 	লাগাতার ‘দেশ বিরোধী’ ভিডিও শেয়ার, শান্তিপুরে গ্রেপ্তার প্রাক্তন তৃণমূল কাউন্সিলর	Negative
BN/CINEMA/1215	May 8, 2025 9:09 pm 	এবার বলিউডে পা রাখছেন শচীনকন্যা! মুখ খুললেন সারা নিজেই	Positive
BN/FOOTBALL/1146	April 13, 2025 5:28 pm 	‘আপনার আবেগ আর পরিকল্পনায় মোহনবাগানের সাফল্য’, দ্বিমুকুট জয়ের পর গোয়েঙ্কাকে খোলা চিঠি টুটু বোসের	Positive
BN/FOOTBALL/1191	April 6, 2025 6:36 pm 	বিপক্ষ কোচের নাক টিপে নিষেধাজ্ঞার কবলে জোসে মোরিনহো, দিতে হবে মোটা জরিমানাও	Negative
BN/CINEMA/1276	May 2, 2025 6:24 pm 	‘মোঘলদের জন্য ৮টি চ্যাপ্টার, অথচ ইতিহাসে ব্রাত্য দক্ষিণের ঐতিহ্য’, সিলেবাস বদলের দাবি মাধবনের!	Negative
BN/CRICKET/1427	April 26, 2025 10:42 pm 	ইডেনের ঘণ্টা আজ ‘নীরব’, বৃষ্টিবিঘ্নিত ম্যাচে পহেলগাঁওয়ে সন্ত্রাসী হামলায় নিহতদের শ্রদ্ধা	Negative
BN/INDIA/1048	May 25, 2025 3:06 pm 	তাজমহল উড়িয়ে দেওয়ার ছক জঙ্গিদের! হুমকি ইমেলে নিরাপত্তা বাড়ল মমতাজের স্মৃতিসৌধের	Negative
BN/CRICKET/1117	May 19, 2025 2:08 pm 	জায়গা এক, দৌড়ে তিন, প্লে অফের লড়াইয়ে দিল্লি-মুম্বই-লখনউয়ের মধ্যে এগিয়ে কে?	Neutral
BN/SPORTS_OTHERS/1078	February 11, 2025 4:01 pm 	অলিম্পিকের জন্য কতটা প্রস্তুত দেশ? দেবের ‘বাউন্সার’ এড়িয়ে গেলেন কেন্দ্রীয় ক্রীড়ামন্ত্রী	Negative
BN/SPORTS_OTHERS/1083	February 10, 2025 12:24 pm 	নীরজের পরামর্শেই জোড়া সাফল্য, জাতীয় গেমসে রুপোর পর সোনা জিতে উজ্জ্বল বাংলার মৌমিতা	Positive
BN/FOOTBALL/1018	May 22, 2025 2:47 pm 	গ্রেগকে নিয়ে দোটানা, রবসনের সঙ্গে কথা শুরু মোহনবাগানের	Neutral
BN/FOOTBALL/1112	April 23, 2025 3:08 pm 	সুহেলের হ্যাটট্রিকে জয়ী মোহনবাগান, সুপার কাপের আগে ছন্দে সাহালরা	Positive
BN/FOOTBALL/1120	April 19, 2025 12:41 pm 	ইস্টবেঙ্গলের শতবর্ষে তৈরি তথ্যচিত্র ‘মশাল’, উদ্বোধন করবেন মুখ্যমন্ত্রী	Positive
BN/KOLKATA/1080	May 19, 2025 2:20 pm 	‘রাজনৈতিক উদ্দেশ্য চরিতার্থ করছে বাম-বিজেপি-কং’, অবমাননা মামলায় তোপ কুণালের	Negative
BN/FOOTBALL/1208	April 2, 2025 2:05 pm 	ভোটার তালিকা সম্পূর্ণ হলেই মোহনবাগানের নির্বাচনের দিন ঘোষণা, সিদ্ধান্ত নির্বাচনী কমিটির	Neutral
BN/INDIA/1357	May 15, 2025 10:17 pm 	আরেক মুসকান, প্রেমিকের সঙ্গে মিলে স্বামীর দেহ ৬ টুকরো করল স্ত্রী!	Negative
BN/FOOTBALL/1241	March 24, 2025 11:17 am 	পাখির চোখ আইএসএলে কোচিং, ১০ বছর পর রিলায়েন্স অ্যাকাডেমি ছাড়ছেন ব্যারেটো	Neutral
BN/FOOTBALL/1375	February 2, 2025 11:20 am 	হাফসেঞ্চুরিতে নয়া রেকর্ড ‘বাজপাখি’ বিশালের, মহামেডানকে চার গোল দিয়েও সন্তুষ্ট নন মোলিনা	Positive
BN/FOOTBALL/1066	May 7, 2025 9:10 am 	৭ গোলের থ্রিলারে ইন্টারের কাছে সেমিতে হার, চ্যাম্পিয়ন্স লিগে ফের স্বপ্নভঙ্গ বার্সেলোনার	Negative
BN/WORLD/1352	April 18, 2025 2:27 pm 	এবার যুদ্ধ ইয়েমেনে! আমেরিকার বিমান হানায় মৃত অন্তত ৩৮, পালটা বদলার হুঙ্কার হাউথিদের	Negative
BN/WORLD/1375	April 14, 2025 8:06 pm 	মেহুল চোকসিকে ভারতে ফেরানো সম্ভব? কী বলছে ভারত-বেলজিয়াম প্রত্যার্পণ চুক্তি?	Neutral
BN/FOOTBALL/1355	February 9, 2025 2:21 pm 	প্রথম ছয়ের আশা শেষ! চেন্নাইয়িন ম্যাচে হার ধাক্কা দিয়েছে আত্মবিশ্বাসে, মানলেন ইস্টবেঙ্গল কোচ	Negative
BN/CRICKET/1196	May 14, 2025 9:19 am 	অজিদের পর বেঁকে বসল প্রোটিয়ারাও, আইপিএল শেষের আগেই প্লেয়ার ফেরত চায় দক্ষিণ আফ্রিকা	Negative
BN/CINEMA/1362	April 24, 2025 7:39 pm 	‘ঈশ্বরও সমালোচনার ঊর্ধ্বে নন, আমি কে!’, ডিভোর্স নিয়ে ট্রোলড হওয়ায় চাঁচাছোলা রহমান	Negative
BN/SPORTS_OTHERS/1096	January 29, 2025 8:45 pm 	বিচ্ছেদের বছর পার! শোয়েবের নাম মুছে নতুন অধ্যায় শুরু সানিয়ার	Neutral
BN/WORLD/1040	May 23, 2025 12:44 pm 	জল বন্ধ করলে শ্বাস বন্ধ করে দেব! সিন্ধু জলচুক্তি নিয়ে হাফিজ সইদের হুমকির পুনরাবৃত্তি পাক সেনার	Negative
BN/FOOTBALL/1309	February 26, 2025 3:11 pm 	আল নাসেরকে জিতিয়েও ক্ষমাপ্রার্থী রোনাল্ডো! জরিমানার বোঝা মাথায় নিয়ে বিস্ময় গোল মেসির	Neutral
BN/SPORTS_OTHERS/1007	May 17, 2025 2:17 pm 	‘কেউ কেউ ধরেই নিয়েছিল আমার দ্বারা হবে না’, নব্বইয়ের জাদু ছুঁয়ে অভিভূত নীরজ	Positive
BN/SPORTS_OTHERS/1132	December 28, 2024 8:27 pm 	গুকেশের সঙ্গে সাক্ষাৎ প্রধানমন্ত্রীর, মোদিকে কী উপহার দিলেন বিশ্ব চ্যাম্পিয়ন দাবাড়ু?	Neutral
BN/SPORTS_OTHERS/1028	April 20, 2025 4:53 pm 	এ কেমন গুরু! ছাত্রদের ডোপ নিতে উৎসাহ দিয়ে সাসপেন্ড ‘দ্রোণাচার্য’ পুরস্কারপ্রাপ্ত কোচ 	Negative
BN/INDIA/1108	May 23, 2025 7:19 pm 	জালিয়াতির অভিযোগে গ্রেপ্তার পাঞ্জাবের আপ বিধায়ক, ‘দুর্নীতির ক্ষমা নেই’, বার্তা মানের	Negative
BN/WORLD/1137	May 13, 2025 12:47 pm 	আমেরিকায় ভয়াবহ পথ দুর্ঘটনায় মৃত্যু ২ ভারতীয় পড়ুয়ার, দেহ দেশে ফেরাতে তৎপর দূতাবাস	Negative
BN/FOOTBALL/1434	January 17, 2025 5:14 pm 	সৌদি লিগেও খেলার ‘যোগ্য’ নন নেইমার! আল হিলাল কোচের মন্তব্যের পর MLS-এ ব্রাজিল তারকা?	Negative
BN/CRICKET/1328	May 5, 2025 12:42 pm 	ইংল্যান্ড সফরে সব ম্যাচ খেলবেন না! দায়িত্ব থেকেও সরানো হতে পারে বুমরাহকে	Negative
BN/KOLKATA/1430	April 21, 2025 9:24 pm 	হাসপাতালে ভর্তি না হলেও মিলবে মেডিক্লেমের সুবিধা! রাজ্য স্বাস্থ্য নিয়ন্ত্রক কমিশনের বৈঠকে সিদ্ধান্ত	Positive
BN/CRICKET/1204	May 13, 2025 4:33 pm 	পাকিস্তানে উসকানিমূলক ভাষণ আফ্রিদির, ভারতের কাছে হেরেও ‘বিজয় মিছিল’, ইমরান হতে চাইছেন?	Negative
BN/CINEMA/1107	May 18, 2025 11:02 am 	অনুমতি ছাড়াই বহুতল নির্মাণ! বড়সড় আইনি বিপাকে মিঠুন	Negative
BN/WORLD/1222	May 5, 2025 12:12 am 	পহেলগাঁও হামলার পর ভারতের আগ্রাসী আচরণ, রাষ্ট্রসংঘে নালিশ জানাবে পাকিস্তান!	Negative
BN/FOOTBALL/1390	January 28, 2025 1:22 pm 	লিস্টনের গোলে নয়া রেকর্ড মোহনবাগানের, হাতের নাগালে লিগ শিল্ড দেখছেন মোলিনা	Positive
BN/SPORTS_OTHERS/1199	October 7, 2024 5:42 pm 	অলিম্পিক পদকের স্বপ্ন অধরাই, জিমন্যাস্টিক্স থেকে অবসর ঘোষণা দীপা কর্মকারের	Negative
BN/WORLD/1313	April 24, 2025 3:34 pm 	‘সিন্ধুর প্রত্যেক ফোঁটা জল আমাদের অধিকার’, পহেলগাঁওয়ের পালটা রণহুঙ্কার পাকিস্তানের	Negative
BN/KOLKATA/1389	April 24, 2025 10:16 am 	রাতের সল্টলেকে ফের দুষ্কৃতী দৌরাত্ম্য! অনাবাসী ভারতীয়র বাড়িতে ডাকাতি, নগদ লুট	Negative
BN/INDIA/1037	May 25, 2025 7:38 pm 	অমৃতসরে শুটআউট! বাইক থেকে ঝাঁকে ঝাঁকে গুলি, ঝাঁজরা অকালি দলের কাউন্সিলর	Negative
BN/INDIA/1224	May 20, 2025 1:33 pm 	পাক হামলার আশঙ্কায় স্বর্ণমন্দিরে মিসাইল মোতায়েন! ছড়াচ্ছে ভুয়ো খবর	Negative
BN/BENGAL/1136	May 21, 2025 8:56 pm 	মহিলা কামরায় চড়া অপরাধ! চলন্ত ট্রেন থেকে ভবঘুরেকে ধাক্কা বেলুড়ে	Negative
BN/CRICKET/1165	May 15, 2025 9:08 pm 	প্লে অফে নেই দক্ষিণ আফ্রিকার ক্রিকেটাররা! বিসিসিআইয়ের নির্দেশে বিপাকে ৬ ফ্র্যাঞ্চাইজি	Negative
BN/CINEMA/1130	May 16, 2025 12:55 pm 	সত্তরে কান ডেবিউ অনুপম খেরের, বললেন, ‘হিন্দি মিডিয়ামে পড়াশোনা করেও স্বপ্ন পূরণ হয়’	Positive
BN/SPORTS_OTHERS/1193	October 12, 2024 4:20 pm 	দেবীপক্ষে নয়া ইতিহাস দুই বঙ্গতনয়ার! এশিয়ান টেবিল টেনিসে পদক নিশ্চিত ভারতের ঐহিকা-সুতীর্থার	Positive
BN/CRICKET/1007	May 27, 2025 12:53 pm 	আইপিএলে নয়া নজির সূর্যকুমারের, শচীনকেও ছাপিয়ে গেলেন মুম্বই তারকা	Positive
BN/FOOTBALL/1196	April 5, 2025 11:42 am 	‘মাঠেই প্রতিশোধ নেব’, ফিরতি ম্যাচের আগে মোহনবাগান সমর্থকদের আস্থা রাখার আবেদন দিমিত্রির	Positive
BN/SPORTS_OTHERS/1342	August 13, 2024 12:09 am 	নিয়মের গরমিল খোদ বিশ্ব কুস্তি সংস্থারই! ভিনেশের ‘বঞ্চনায়’ উঠছে বড় প্রশ্ন	Negative
BN/INDIA/1179	May 21, 2025 6:46 pm 	বিচারপতিরা অতিরিক্ত কাজ করেন, মামলা ঝুলে থাকায় আইনজীবীদের দায়ী করলেন গাভাই	Negative
BN/CRICKET/1183	May 14, 2025 7:03 pm 	অনুপস্থিত বিদেশিরা, আইপিএলের দ্বিতীয় পর্বে দুর্বল হচ্ছে একাধিক দল	Negative
BN/BENGAL/1289	May 15, 2025 4:51 pm 	এখনই বাড়ি ফেরা হচ্ছে না! পূর্ণমকে দেখতে ফের পাঠানকোট যাচ্ছেন অন্তঃসত্ত্বা স্ত্রী	Negative
BN/BENGAL/1547	May 3, 2025 8:14 pm 	রাজস্থানে অস্বাভাবিক মৃত্যু নদিয়ার সেনা জওয়ানের, কান্নায় ভেঙে পড়েছে পরিবার	Negative
BN/SPORTS_OTHERS/1245	September 6, 2024 11:47 pm 	‘আমার লড়াই জারি থাকবে’, ভিনেশ-বজরংদের কংগ্রেসে যোগদান নিয়ে ভিন্ন সুর সাক্ষী মালিকের	Neutral
BN/CRICKET/1015	May 26, 2025 4:05 pm 	ধোনির কি অবসর নেওয়া উচিত? চার প্রাক্তন ক্রিকেটারের ‘আলোচনা’ শেষ হল তুমুল বাগবিতণ্ডায়	Negative
BN/BENGAL/1552	May 3, 2025 6:28 pm 	সেলাইয়ে পরিবারের দিন গুজরান, আলিম পরীক্ষায় প্রথম সৈয়দ আলমের ইচ্ছা ডাক্তার হওয়ার	Positive
BN/SPORTS_OTHERS/1217	September 22, 2024 9:08 pm 	দাবায় ইতিহাস ভারতের, প্রথমবার অলিম্পিয়াডে জোড়া সোনাজয়ী প্রজ্ঞা-বৈশালীরা	Positive
BN/WORLD/1302	April 26, 2025 11:49 am 	পহেলগাঁও আবহে লাহোর বিমানবন্দরে পাক সেনার বিমানে আচমকাই আগুন! বন্ধ সব পরিষেবা	Negative
BN/WORLD/1269	April 29, 2025 2:42 pm 	‘স্বাভাবিক সুবিচার খর্ব হয়েছে’, খারিজ হওয়া সত্ত্বেও ফের বেলজিয়াম আদালতে আর্জি চোকসির	Negative
BN/CRICKET/1173	May 15, 2025 2:35 pm 	ফের বিতর্কে শাকিব, শেয়ার বাজারে কারচুপির দায়ে বিরাট অঙ্কের জরিমানা	Negative
BN/SPORTS_OTHERS/1093	February 1, 2025 2:33 pm 	শ্বাসকষ্ট নিয়েও সাঁতারে সোনা জয় সৌবৃতির, জাতীয় গেমসে ভারত্তোলনে রুপো শ্রাবণীর	Positive
BN/FOOTBALL/1197	April 5, 2025 11:04 am 	বিশ্বকাপ ফাইনালে রুখে দিয়েছিলেন মেসিকে, মরশুম শেষে ফুটবলকে বিদায় জানাবেন জার্মান তারকা	Neutral
BN/SPORTS_OTHERS/1063	March 4, 2025 2:47 pm 	খুনের মামলায় স্বস্তি, জামিন পেলেন সুশীল কুমার	Positive
BN/CRICKET/1105	May 20, 2025 10:01 am 	‘তোমার চুলের মুঠি ধরে মারব’, দিগ্বেশের খোঁচায় রেগে কাঁই অভিষেক	Negative
BN/FOOTBALL/1282	March 7, 2025 6:25 pm 	ফুটবল বিশ্বকাপের শতবর্ষে খেলবে ৬৪ দেশ! ২০৩০-এ মহা চমকের ভাবনাচিন্তা ফিফার	Positive
BN/SPORTS_OTHERS/1176	October 24, 2024 2:50 pm 	ক্রিকেটের মতো শুটিংয়েও এবার ফ্র্যাঞ্চাইজি লিগ, নাম জুড়তে পারে ধোনির!	Positive
BN/INDIA/1193	May 21, 2025 2:26 pm 	নিরাপত্তা নিয়ে শঙ্কা, অনির্দিষ্টকালের জন্য পিছিয়ে গেল উধমপুর-শ্রীনগর-বারামুলা রেল প্রকল্প	Negative
BN/SPORTS_OTHERS/1134	December 25, 2024 11:23 am 	মনুর পর হরবিন্দর, খেলরত্ন পুরস্কারে ‘বৈষম্যে’র অভিযোগ প্যারালিম্পিকে সোনাজয়ী তিরন্দাজের	Negative
BN/INDIA/1480	May 12, 2025 6:20 pm 	ভারতীয় সেনার পরিচয়ে ফোন! তথ্য হাতাতে পাক গুপ্তচরের ফাঁদ, সতর্ক করল কেন্দ্র	Negative
BN/CINEMA/1371	April 23, 2025 7:54 pm 	পহেলগাঁওয়ে জঙ্গি হামলার পরই অগ্নিমূল্য বিমান ভাড়া, ‘অসুস্থ বিশ্বে বাস করছি’, প্রতিবাদে ফুঁসছেন টলি অভিনেতা	Negative
BN/INDIA/1029	May 26, 2025 10:20 am 	সিঁড়িতে একা পেয়েই দলীয় নেত্রীকে জাপটে ধরলেন বিজেপি নেতা! ভিডিও ঘিরে যোগীরাজ্যে শোরগোল	Negative
BN/KOLKATA/1307	April 30, 2025 2:19 pm 	ঘূর্ণিঝড় ঠেকাতে কলকাতায় এক টুকরো ‘সুন্দরবন’, গঙ্গাতীরে বসছে ম্যানগ্রোভ	Positive
BN/CINEMA/1069	May 21, 2025 10:27 pm 	‘হাতের শিরা কেটে ফেলব’, প্রথম সাক্ষাতে শাহরুখকে হুমকি ওয়ামিকার, কেন?	Negative
BN/WORLD/1099	May 17, 2025 9:21 am 	‘মিস্টার প্রাইম মিনিস্টার, ভারত…’ শরিফের ঘুম ভাঙান পাক সেনাপ্রধান! ভয়াবহ রাতের কথা শোনালেন শরিফ	Negative
BN/WORLD/1084	May 18, 2025 4:40 pm 	মুখ বাঁচাতে ভারতকেই অনুকরণ! এবার বিশ্বমঞ্চে ‘শান্তিবার্তা’ পাঠাবেন পাকিস্তানের দূত বিলাওয়াল	Negative
BN/SPORTS_OTHERS/1380	August 9, 2024 12:03 pm 	অদম্য শ্রীজেশে চক দে, অবসরের সিদ্ধান্ত বদলাচ্ছেন না শেষ প্রহরী	Positive
BN/CINEMA/1346	April 26, 2025 2:44 pm 	‘বদমেজাজি বস’কে ঠান্ডা করার দাওয়াই দিয়ে নেটপাড়ায় ‘হিট’ রাখি, রাতারাতি ট্রেন্ডিং ‘আমার বস’-এর ট্রেলার	Neutral
BN/INDIA/1158	May 22, 2025 1:02 pm 	‘২২ এপ্রিলের বদলা ২২ মিনিটে, পাকিস্তানের বুকে মেরেছি’, অপারেশন সিঁদুর নিয়ে হুঙ্কার মোদির	Negative
BN/BENGAL/1283	May 15, 2025 9:43 pm 	চুরি করা দামি শাড়ি পরে সোশাল মিডিয়ায় ছবি পোস্ট! মধ্যমগ্রামে গ্রেপ্তার পরিচারিকা	Negative
BN/KOLKATA/1022	May 25, 2025 1:27 pm 	ভুয়ো পরিচয়পত্র নিয়ে কলকাতায় বাস, কালীঘাট থেকে গ্রেপ্তার বাংলাদেশি	Negative
BN/WORLD/1079	May 19, 2025 11:51 am 	রণক্ষেত্র বালোচিস্তান, পাক সেনার ক্যাম্পের সামনে আত্মঘাতী বিস্ফোরণে মৃত ৪	Negative
BN/INDIA/1413	May 14, 2025 12:47 pm 	অপারেশন সিঁদুর নিয়ে অপপ্রচার! চিনের ‘গ্লোবাল টাইমস’-এর এক্স হ্যান্ডেল ব্লক দিল্লির	Negative
